,QuestionId,ConstructId,ConstructName,SubjectId,SubjectName,CorrectAnswer,QuestionText,AnswerAText,AnswerBText,AnswerCText,AnswerDText,MisconceptionAId,MisconceptionBId,MisconceptionCId,MisconceptionDId,MisconceptionName
265,265.0,2331.0,Calculate the volume of a cone where the dimensions are all given in the same units,1649.0,Volume of Non-Prisms,B,"STEP \( 2 \)

Jessica is trying to work out the volume of this cone. ![A cone with the slant height labelled 9cm, the perpendicular height labelled h and half the cone's base (forming a right angled triangle with the slant and perpendicular heights) is labelled 6cm.]() First she needs the perpendicular height.

Which of the following equations is true?",\( h^{2}=9^{2}+6^{2} \),\( h^{2}=9^{2}-6^{2} \),\( h^{2}=12^{2}+9^{2} \),\( h^{2}=12^{2}-9^{2} \),2517.0,,,307.0,
266,266.0,444.0,Multiply mixed number fractions in the form: Fraction × Integer,231.0,Multiplying Fractions,A,"\(
1 \frac{2}{3} \times 2
\)
Which of the following is a correct way to write the answer to this calculation?",\( 3 \frac{1}{3} \),\( 2 \frac{2}{3} \),\( 1 \frac{4}{3} \),\( 2 \frac{4}{6} \),,1807.0,,1976.0,
267,267.0,559.0,Calculate questions involving the power law of indices with positive integer powers,247.0,Laws of Indices,A,\( \left(5^{4}\right)^{3}= \),\( 5^{12} \),\( 5^{7} \),\( 125^{12} \),None of these options,,2524.0,2473.0,1921.0,
268,268.0,2707.0,Follow simple directions to translate a shape or object using words not vectors,95.0,Translation and Vectors,B,"If you translate the star \( 2 \) squares left and \( 3 \) squares down, which letter do you land on? ![A set of axes: x-axis from 0 to 8, y-axis from 0 to 8. A yellow star is at point (4, 4). Point A is at (6, 1), Point B is at (2, 1), Point C is at (2, 2), Point D is at (1, 2). ]()",A,B,C,D,1269.0,,,563.0,
269,269.0,382.0,Convert decimals less than 1 with 3 or more decimal place to percentages,239.0,Converting between Decimals and Percentages,C,How do you write \( 0.909 \) as a percentage?,\( 99 \% \),\( 909 \% \),\( 90.9 \% \),\( 9.9 \% \),539.0,364.0,,,
270,270.0,1075.0,Solve positive quadratic inequalities by balancing e.g x² ≤ a,168.0,Solving Quadratic Inequalities,B,"Which of the following is the correct solution to the inequality?

\(
x^{2}<16
\)",\( \{x<-4\} \cup\{x>4\} \),\( \{-4<x<4\} \),\( \{x<4\} \),\( \{-8<x<8\} \),1880.0,,2577.0,2316.0,
271,271.0,2480.0,Identify a prism from a diagram,189.0,Volume of Prisms,D,"Tom and Katie are arguing about prisms.

Tom says this shape is a prism.                                                   Katie says this shape is a prism. ![A square based pyramid for Tom. A cone for Katie.]() Who is correct?",Only Tom,Only Katie,Both Tom and Katie,Neither is correct,2241.0,1927.0,1927.0,,
272,272.0,1328.0,Identify vertical reflections in the form f(x) = for non-trigonometric functions,164.0,Transformations of functions in the form f(x),A,"What transformation maps the graph of
\(y=f(x)\)
to the graph of
\(y=-f(x)\)","Reflection in the
\[
x \text {-axis }
\]","Reflection in the
\[
y \text {-axis }
\]","Reflection in the line
\[
y=x
\]","Reflection in the line
\[
y=-x
\]",,594.0,47.0,1303.0,
273,273.0,1741.0,Recognise the angles on a straight line relationship,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)",A,"![Two angles meeting on a straight line, labelled a degrees and b degrees]() Which of the following is true?",\( a+b=180^{\circ} \),\( a+b=360^{\circ} \),\( a=b \),\( a+b=90^{\circ} \),,2362.0,8.0,9.0,
274,274.0,1137.0,Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one,171.0,Linear Sequences (nth term),C,"Here are the first \( 4 \) terms of a linear sequence. ![A sequence of 4 patterns, that are the first 4 terms of a sequence. The first  pattern is a rectangle, made of 3 squares stacked vertically. The second  pattern is an L shape made of 4 squares, it is the same as the first pattern but with 1 square stuck to the right of the square that is at the bottom of the rectangle. The 3rd pattern is an L shape made of 5 squares. It is the same as the 2nd pattern but with 1 more square added to the right of the squares at the bottom. The 4th pattern is an L shape made of 6 squares. It is the same as the 3rd pattern but with 1 more square added to the right of the squares at the bottom ]() How many squares would be in the \( 10^{\text {th }} \) term?",\( 30 \),\( 13 \),\( 12 \),\( 11 \),1582.0,,,,
275,275.0,306.0,Subtract decimals where the numbers involved have a different number of decimal places,223.0,Adding and Subtracting with Decimals,A,\( 50.09-0.1= \),\( 49.99 \),\( 50.99 \),\( 50.08 \),\( 38.98 \),,699.0,2346.0,,
276,276.0,2934.0,Identify the regions on a double Venn diagram given in set notation,344.0,Venn Diagrams,C,"Which element(s) is/are in \( P^{\prime} \) ? ![A diagram showing a Venn diagram of 2 circles. The left circle is for Set P and contains crisps in its left part, sweets in the intersection. The right circle is for set Q and contains pizza in its right part, sweets in the intersection. Outside of the circles it says chocolate.]()",crisps,crisps & sweets,pizza & chocolate,"sweets, pizza & chocolate",564.0,,,42.0,
277,277.0,1507.0,Solve a linear equation using a function machine,64.0,Linear Equations,D,"Look at the function machine. ![An image of two function machines. The first function machine has x as the input. The first function is divide by 3 and the second is +4. The output is 5. The second function machine is the reverse of the first so now 5 is the input but the two function boxes have been left blank.]() What would be the correct steps to solve this equation?
\(\frac{x}{3}+4=5\)",\( \begin{array}{l}\times 3 \\ -4\end{array} \),\( \begin{array}{l}\div 3 \\ +4\end{array} \),\( \begin{array}{r}+4 \\ \times 3\end{array} \),\( \begin{array}{l}-4 \\ \times 3\end{array} \),1026.0,,,,
278,278.0,1034.0,Represent a linear inequality in the form a ≤ x ≤ b (and other sign arrangements) on a numberline,165.0,Inequalities on Number Lines,B,Which number line represents \( -3<x \leq 1 \) ?,"![A number line with a hollow circle above -3 and an arrow coming out of it over the numbers -4, -5 etc and a filled in circle above 1 with an arrow coming out of it over the numbers 2, 3, 4, 5 etc.]()",![A number line with a hollow circle above -3 connected to a filled in circle above 1.](),"![A number line with a filled in circle above -3 and an arrow coming out of it over the numbers -4, -5 etc and a hollow circle above 1 with an arrow coming out of it over the numbers 2, 3, 4, 5 etc.]()",![A number line with a filled in circle above -3 connected to a hollow circle above 1.](),1880.0,,,550.0,
279,279.0,1739.0,Use a protractor to measure angles between 270° and 360°,180.0,Measuring Angles,D,Which diagram shows an angle of \( 325^{\circ} \) ?,"![A 180 degree protractor (straight edge at the bottom) with 2 red lines and a blue sector marking out a reflex angle. The angle is between the red line that is at 0 (inner scale) and 180 (outer scale) on the right of the protractor, clockwise around to the red line that is half way between 160 and 150 (inner scale) and halfway between 20 and 30 (outer scale).]()","![A 180 degree protractor (straight edge at the bottom) with 2 red lines and a blue sector marking out a reflex angle. The angle is between the red line that is at 0 (inner scale) and 180 (outer scale) on the right of the protractor, clockwise around to the red line that is half way between 30 and 20 (inner scale) and halfway between 150 and 160 (outer scale).]()","![A 180 degree protractor (straight edge at the bottom) with 2 red lines and a blue sector marking out a reflex angle. The angle is between the red line that is at 0 (inner scale) and 180 (outer scale) on the right of the protractor, clockwise around to the red line that is half way between 150 and 140 (inner scale) and halfway between 30 and 40 (outer scale).]()","![A 180 degree protractor (straight edge at the bottom) with 2 red lines and a blue sector marking out a reflex angle. The angle is between the red line that is at 0 (inner scale) and 180 (outer scale) on the right of the protractor, clockwise around to the red line that is half way between 40 and 30 (inner scale) and halfway between 140 and 150 (outer scale).]()",1188.0,2251.0,1188.0,,
280,280.0,1754.0,Recognise the notation for parallel lines,262.0,Parallel Lines,D,The two lines marked are... ![Trapezium with parallel sides labelled](),Perpendicular,Vertical,Equal,Parallel,1917.0,1480.0,1480.0,,
281,281.0,1501.0,Carry out the first stage in an iteration solution,69.0,Trial and Improvement and Iterative Methods,A,"The area of the rectangle on the right is \( 8 \mathrm{~cm}^{2} \).

To find the value of \( x \), Sally uses:
\(x_{n+1}=\frac{8}{9}-\frac{x_{n}{ }^{3}}{9}\)

If \( x_{0}=0 \), what does \( x_{1} \) equal? ![A rectangle with the base labelled x and the perpendicular height labelled x^2 + 9]()",\( \frac{8}{9} \),\( \frac{7}{9} \),\( 0 \),\( \frac{1}{9} \),,1278.0,,,
282,282.0,2391.0,Describe the properties of a rhombus,88.0,Properties of Quadrilaterals,B,"\( A B C D \) is a rhombus.
Which lines must be perpendicular? ![Tilted rhombus with top left vertex labelled A, top right vertex labelled B, bottom left vertex labelled D and bottom right vertex labelled C.]()",\( A B \) and \( B C \),\( A C \) and \( D B \),\( A B \) and \( D C \),None of them,2102.0,,1917.0,2493.0,
283,283.0,947.0,"Given a line segment, calculate the gradient where the gradient is a positive integer",261.0,Gradient as change in y over change in x,D,"What is the gradient of this line? ![A set of axes with a graph drawn on. The graph passes through the following points: (-3,-3) (-2,-2) (-1,-1) (0,0) (1,1) (2,2) and (3,3).]()",\( 0 \),\( 2 \),\( x \),\( 1 \),2500.0,,2127.0,,
284,284.0,20.0,Write 5 digit numbers and above as words,202.0,Place Value,D,"How do you write this number in words?

\( 60302 \)",Six hundred and thirty-two,Six thousand three hundred and two,Sixty thousand and thirty-two,Sixty thousand three hundred and two,539.0,22.0,2546.0,,
285,285.0,1522.0,Rearrange formulae to change the subject where the subject appears once and two steps are needed,60.0,Rearranging Formula and Equations,B,Rearrange the following equation to make \( \omega \) the subject \( F=r \omega^{2} \),\( \omega=r F^{2} \),\( \omega=\sqrt{\frac{F}{r}} \),\( \omega=\sqrt{r F} \),\( \omega=\frac{\sqrt{F}}{r} \),1214.0,,1214.0,256.0,
286,286.0,452.0,Divide mixed number fractions in the form: Fraction ÷ Integer,232.0,Dividing Fractions,A,"\(
2 \frac{2}{3} \div 2
\)
Which of the following is a correct way to write the answer to this calculation?",\( 1 \frac{1}{3} \),\( 1 \frac{2}{3} \),\( 2 \frac{1}{3} \),\( \frac{3}{4} \),,1418.0,983.0,2359.0,
287,287.0,2176.0,Identify a unit of time,209.0,Time,A,"Tom and Katie are discussing units of time 
Tom says days is a unit of time 
Katie says \( \mathrm{km} / \mathrm{h} \) is a unit of time 
Who is correct?",Only Tom,"Only
Katie",Both Tom and Katie,Neither is correct,,2507.0,2507.0,1373.0,
288,288.0,3391.0,Substitute negative integer values into formulae involving powers or roots,67.0,Substitution into Formula,D,"\(
F=3^{a}
\)

What is the value of \( F \) when \( a=-5 \) ?",\( -243 \),\( -\frac{1}{243} \),\( -15 \),\( \frac{1}{243} \),433.0,433.0,1792.0,,
289,289.0,3270.0,Multiply 3 digit integers by 1 digit integers using long multiplication,207.0,Written Multiplication,B,"Charlotte is trying to solve this problem using long multiplication.

What should replace the star as the tens digit in her final answer? \( 538 \times 7 \) \begin{tabular}{r|r|r|r|}
\(\space\) & \( 5 \) & \( 3 \) & \( 8 \) \\
\( \times \) & \(\space\) & \(\space\) & \( 7 \) \\
\hline & \(\space\) & \(\bigstar\) & \\
\hline
\end{tabular}",\( 1 \),\( 6 \),\( 0 \),\( 5 \),350.0,,1334.0,,
290,290.0,1288.0,Prove statements involving positive and negative numbers,1081.0,Algebraic Proof,B,Which of these could be used as a counter - example to disprove Katie's theory that \( 2 n^{2}-1 \) is positive?,\( 2\left(\frac{3}{4}\right)^{2}-1 \),\( 2(0.5)^{2}-1 \),\( 2(-2)^{2}-1 \),\( 2(-1)^{2}-1 \),,,1597.0,1597.0,
291,291.0,1454.0,Solve linear simultaneous equations requiring a scaling of both expressions,63.0,Simultaneous Equations,A,"What is the value of \( l \) in these simultaneous equations?
\(
\begin{array}{l}
2 l+3 m=13 \\
3 l+4 m=17
\end{array}
\)",\( l=-1 \),\( l=5 \),\( l=1 \),\( l=4 \),,,1510.0,,
292,292.0,440.0,Multiply proper fractions in the form: Fraction × Integer,212.0,Multiplying and Dividing Negative Numbers,C,\( \frac{1}{3} \times(-6)= \),\( -18 \),\( -\frac{6}{18} \),\( -2 \),\( -\frac{1}{18} \),,,,78.0,
293,293.0,3190.0,Represent an equation using a bar model,70.0,Writing Expressions,B,"Tom and Katie are discussing bar models. Tom says this bar model represents \( 5 x \) \begin{tabular}{l|l}
\hline \( 5 \) & \( x \) \\
\hline
\end{tabular} Katie says this bar model represents \( 5 x \) \begin{tabular}{l|l|l|l|l|}
\( x \) & \( x \) & \( x \) & \( x \) & \( x \) \\
\hline
\end{tabular} Who do you agree with?",Only Tom,Only Katie,Both Tom and Katie,Neither is correct,31.0,,31.0,31.0,
294,294.0,3207.0,"Understand the terms equilateral and regular, and recognise the notation for regular polygons",84.0,Properties of Polygons,D,Tom and Katie are discussing regular polygons Tom says this is a regular polygon: ![A rhombus]() Katie says this is a regular polygon: ![A rectangle]() Who is correct?,"Only
Tom",Only Katie,Both Tom and Katie,Neither is correct,294.0,2104.0,570.0,,
295,295.0,981.0,"Given a positive x value, find the corresponding y value for curves in the form y = x² + c",265.0,Plotting Quadratics from Tables of Values,A,"This is a part of the table of values for the equation
\(
y=x^{2}-1
\) \begin{tabular}{|c|c|}
\hline\( x \) & \( 5 \) \\
\hline\( y \) & \( \color{gold}\bigstar \) \\
\hline
\end{tabular} What should replace the star?",\( 24 \),\( 9 \),\( 16 \),\( 8 \),,2316.0,2532.0,,
296,296.0,1493.0,Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1 ,65.0,Quadratic Equations,C,"Mo wants to solve this equation using the quadratic formula.
\(
5 h^{2}-3 h-2=0
\)

What total should replace the square? \( \begin{array}{l} \frac{ ?\pm \sqrt{9-(-40)}}{?} \\ = \frac{ ?\pm \sqrt{\square}}{?} \end{array} \)",\( 31 \),\( -49 \),\( 49 \),\( -31 \),,1135.0,,2566.0,
297,297.0,2352.0,Use common conventions for labelling the sides of shapes,88.0,Properties of Quadrilaterals,D,"Which of the following is a correct way to describe the highlighted side of this shape? ![A  4 sided shape with two pairs of parallel sides. Each vertex (corner) is labelled with a letter. The bottom right is S, the bottom left is P, the top left is Q and the top right is R. The side joining P and Q is highlighted in red.]()",\( Q \),P,QPRS,\( Q P \),1393.0,1393.0,1790.0,,
298,298.0,1281.0,"Multiply algebraic terms, involving non-linear versions of different letters (e.g. 4a2 x 5ab)",247.0,Laws of Indices,B,\( 5 p^{2} \times 2 p q \equiv \),\( 10 p q^{3} \),\( 10 p^{3} q \),\( 7 p^{3} q \),Does not simplify,,,2085.0,346.0,
299,299.0,162.0,Interpret and carry out mental division using a bar model,204.0,Mental Multiplication and Division,C,"Tom and Katie are discussing this bar model ![A comparison bar model showing 188 is the same as four lots of 47]() Tom uses the bar model to write:
\[
188 \div 4=47
\] Katie uses the bar model to write:
\[
188 \div 47=4
\] Who do you agree with?",Only Tom,Only Katie,Both Tom and Katie,Neither is correct,1839.0,1839.0,,1839.0,
300,300.0,414.0,Order fractions whose denominators are multiples of the same number ,102.0,"Averages (mean, median, mode) from a List of Data",D,"\begin{tabular}{llllll}
\( \frac{2}{10} \) & \( \frac{9}{50} \) & \( \frac{9}{20} \) & \( 0.21 \) & \( \frac{1}{5} \) & \( \frac{19}{100} \) \\
\hline
\end{tabular} Which value is the outlier in this set of data?",\( \frac{2}{10} \),\( \frac{19}{100} \),\( 0.21 \),\( \frac{9}{20} \),758.0,197.0,758.0,,
301,301.0,1743.0,Find missing angles using angles around a point,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)",B,"What is the size of angle \( x \) ? ![Angles around a point, split into 2 parts. One is labelled 310 degrees and the other x.]()",\( 310^{\circ} \),\( 50^{\circ} \),\( 90^{\circ} \),\( 45^{\circ} \),415.0,,2334.0,829.0,
302,302.0,1614.0,Simplify an algebraic fraction by factorising both the numerator and denominator,1077.0,Simplifying Algebraic Fractions,B,"Write the following as simply as possible:
\(
\frac{(x+3)(x+5)}{(x+3)(x+10)}
\)",\( \frac{x+1}{x+2} \),\( \frac{x+5}{x+10} \),\( \frac{x^{2}+8 x+15}{x^{2}+13 x+30} \),\( \frac{1}{2} \),1610.0,,792.0,,
